product id;active (0/1);name *;categories (x,y,z...);price tax excluded;tax rules id;wholesale price;on sale (0/1);discount amount;discount percent;discount from (yyyy-mm-dd);discount to (yyyy-mm-dd);reference #;supplier reference #;supplier;manufacturer;ean13;upc;MPN;ecotax;width;height;depth;weight;delivery time of in-stock products;delivery time of out-of-stock products with allowed orders;quantity;minimal quantity;low stock level;send me an email when the quantity is under this level;visibility;additional shipping cost;unity;unit price;summary;description;tags (x,y,z...);meta title;meta keywords;meta description;url rewritten;text when in stock;text when backorder allowed;available for order (0 = no, 1 = yes);product available date;product creation date;show price (0 = no, 1 = yes);image urls (x,y,z...);image alt texts (x,y,z...);delete existing images (0 = no, 1 = yes);feature(name:value:position);available online only (0 = no, 1 = yes);condition;customizable (0 = no, 1 = yes);uploadable files (0 = no, 1 = yes);text fields (0 = no, 1 = yes);out of stock action;virtual product;file url;number of allowed downloads;expiration date;number of days;id / name of shop;advanced stock management;depends on stock;warehouse;acessories  (x,y,z...)
181;1;Kostka antystresowa odstresowująca Fidget Cube;Fidget toys;8.12195;1;;0;;;2022-12-12;2023-01-12;;;;;;;;;;;;;;;311;;;;both;8.99;;;"<p><strong>Fidget Cube</strong></p>
<p>Kostka antystresowa, odstresowująca</p>";"<p></p>
<p>Fidget Cube kostka <strong>motoryczna</strong> - kostka antystresowa 1szt.</p>
<p>Ciekawy gadżet z możliwością <strong>wciskania</strong> i przesuwania elementów.</p>
<p>Doskonała do <strong>ćwiczenia</strong> paluszków i doświadczania <strong>dotykiem</strong>.</p>
<p>Na jednej stronie znajduje się przycisk niczym włącznik.</p>
<p>Rozmiar kostki 4cm x 4xm</p>
<p>Zapakowana w oryginalny kartonik</p>
<p>Idealna także na prezent</p>
<p>---------</p>
<p>Zabawki to również doskonałe narzędzia do pracy podczas zajęć sensorycznych rozwijających małą motorykę, dorosłym zaś pomogą odreagować stres i wyciszyć emocje.</p>
<p>---------</p>
<p>Rzeczywiste zdjęcia</p>";;;;;;;;;;;;file:///images/18595-large_default-kostka-antystresowa-odstresowujaca-fidget-cube.jpg,file:///images/18417-large_default-kostka-antystresowa-odstresowujaca-fidget-cube.jpg;;;;;;;;;;;;;;;;;;;
182;1;Kostka logiczna Mirror gold;kostki logiczne;20.317073;1;;0;;;2022-12-12;2023-01-12;;;;;;;;;;;;;;;9;;;;both;8.99;;;"<p>Kostka Logiczna typu mirror 3x3x3 </p>
<p>black gold </p>
<h2>ShengShou</h2>
<p>Doskonała kostka - doskonale spasowana, w ogóle się nie zacina dzięki czemu jest przyjemność z układania.</p>
<p>Są śrubki regulacyjne. Można ustawić kostkę według własnych preferencji.</p>
<p>Idealnie wyważona, Wysokiej jakości tworzywo, piękny złoty kolor</p>
<p>Rzeczywiste zdjęcia</p>";"<p>Idealna także na dobry prezent</p>
<p>W oryginalnym opakowaniu znajduje się prosta instrukcja</p>
<p>Jak każda kostka od ShengShou doskonale ""tnie"" boki.</p>
<p>Polecamy, to najlepszy mirror</p>";;;;;;;;;;;;file:///images/6635-large_default-kostka-logiczna-mirror-gold.jpg,file:///images/6636-large_default-kostka-logiczna-mirror-gold.jpg,file:///images/6637-large_default-kostka-logiczna-mirror-gold.jpg,file:///images/6638-large_default-kostka-logiczna-mirror-gold.jpg;;;;;;;;;;;;;;;;;;;
183;1;Pop it Fidget toy + kuleczki do gry ośmiornica;Fidget toys;7.715853;1;;1;;5;2022-12-12;2023-01-12;;;;;;;;;;;;;;;11;;;;both;8.99;;;"<h2>Push Pop Bubble Fidget + 3 kulki</h2>
<p>W zestawie 3 szklane kulki do zabawy oraz 1 siliconowy Push Pop Bubble</p>";"<p>Zasady gry z kulkami: ukryj kulkę pod jednym bąbelkiem i poprosić osobę o wskazanie miejsca gdzie ona jest ukryta.</p>
<p>Zabawka antystresowa nawiązuje do lubianej folii bąbelkowej. Można pstrykać z bąbelków w nieskończoność. Podczas tej zabawy możemy się odprężyć i rozluźnić. Dodatkowo przyciskaniu towarzyszy charakterystyczne dźwięk.</p>
<p></p>
<p>Zabawka jest również doskonałym narzędziem do pracy podczas zajęć sensorycznych rozwijających małą motorykę dorosłym zaś pomoże odreagować stres i wyciszyć emocje.</p>
<p>W przypadku braku wskazania koloru w formularzu zakupowym w polu wiadomość, dla sprzedawcy - kolor niespodzianka.</p>
<p>Uwaga: przeznaczone do zabawy pod kontrolą osoby dorosłej.</p>
<p></p>
<p>Materiał elastyczny: Silicon</p>";;;;;;;;;;;;file:///images/19292-large_default-pop-it-fidget-toy-kuleczki-do-gry-osmiornica.jpg,file:///images/19291-large_default-pop-it-fidget-toy-kuleczki-do-gry-osmiornica.jpg,file:///images/18556-large_default-pop-it-fidget-toy-kuleczki-do-gry-osmiornica.jpg,file:///images/19290-large_default-pop-it-fidget-toy-kuleczki-do-gry-osmiornica.jpg,file:///images/19289-large_default-pop-it-fidget-toy-kuleczki-do-gry-osmiornica.jpg,file:///images/18558-large_default-pop-it-fidget-toy-kuleczki-do-gry-osmiornica.jpg,file:///images/18557-large_default-pop-it-fidget-toy-kuleczki-do-gry-osmiornica.jpg,file:///images/18559-large_default-pop-it-fidget-toy-kuleczki-do-gry-osmiornica.jpg;;;;;;;;;;;;;;;;;;;
184;1;Slime PIANKA Piankolina SuperClay;Masy plastyczne, Slime;4.491;1;;1;;10;2022-12-12;2023-01-12;;;;;;;;;;;;;;;0;;;;both;8.99;;;;;;;;;;;;;;;;file:///images/20937-large_default-slime-pianka-piankolina-superclay.jpg,file:///images/9236-large_default-slime-pianka-piankolina-superclay.jpg,file:///images/9235-large_default-slime-pianka-piankolina-superclay.jpg,file:///images/13922-large_default-slime-pianka-piankolina-superclay.jpg,file:///images/13923-large_default-slime-pianka-piankolina-superclay.jpg,file:///images/13924-large_default-slime-pianka-piankolina-superclay.jpg,file:///images/20934-large_default-slime-pianka-piankolina-superclay.jpg,file:///images/20936-large_default-slime-pianka-piankolina-superclay.jpg,file:///images/20935-large_default-slime-pianka-piankolina-superclay.jpg;;;;;;;;;;;;;;;;;;;
185;1;Slime snoopy MIENIĄCA SIĘ masa SENSORYCZNA;Masy plastyczne, Slime;12.186992;1;;0;;;2022-12-12;2023-01-12;;;;;;;;;;;;;;;21;;;;both;8.99;;;"<p>SLIME - CRYSTAL MUD</p>
<p>Rewelacyjny Slime SNOOP SNOOPY 1 szt. </p>
<p>Masa perłowa z galaktycznym pyłem.</p>";"<p>CUDOWNY ZAPACH !</p>
<p>Slime to żelowa masa o konsystencji powoli wypływającej typu galaretka. Slime po ogrzaniu się w dłoniach staje się sprężysty. Slime można wyciągać łyżeczką jak galaretkę lub przechylić buteleczkę i pozwolić jej, powoli wypłynąć z buteleczki.</p>
<p><br /> - rzeczywiste zdjęcia -</p>
<h3>Rewelacyjna opcja dla lubiących zabawy ze slime.</h3>
<p>Istnieje możliwość wyboru koloru. Prosimy wskazać go w formularzu zakupowym w polu wiadomość dla sprzedawcy. W przypadku braku wskazania kolorystyki chłopięcej lub dziewczęcej, pomożemy go Tobie wybrać.</p>
<p>Ciekawe opakowanie umożliwia również szczelne zamknięcie. Slime nie wysycha. Można cieszyć się nim przez wiele tygodni.</p>
<p>Nowa formuła gwarantująca ciekawe doznania sensoryczne:</p>
<p>- masa wydaje się być zimna</p>
<p>- <strong>doskonała do ćwiczenia małej motoryki</strong></p>
<p>- po zamknięciu, nie wysycha</p>
<p>- angażująca przez możliwość łączenia kolorów i cekinów</p>
<p>- nietoksyczna CE</p>
<p> </p>
<p>Wysokość butelki: 14 cm</p>
<p>POLECAMY JAKO DOSKONAŁY PREZENT ZARÓWNO DLA DZIECKA JAK I OSOBY DOROSŁEJ. REWELACYJNA DO ROZŁADOWANIA NAPIĘCIA JAK I ZABAWY. SUPER JAKO PREZENT LUB JAKO NARZĘDZIE DO REHABILITACJI.</p>";;;;;;;;;;;;file:///images/27430-large_default-slime-snoopy-mieniaca-sie-masa-sensoryczna.jpg,file:///images/27429-large_default-slime-snoopy-mieniaca-sie-masa-sensoryczna.jpg,file:///images/27428-large_default-slime-snoopy-mieniaca-sie-masa-sensoryczna.jpg,file:///images/27421-large_default-slime-snoopy-mieniaca-sie-masa-sensoryczna.jpg,file:///images/27419-large_default-slime-snoopy-mieniaca-sie-masa-sensoryczna.jpg,file:///images/27420-large_default-slime-snoopy-mieniaca-sie-masa-sensoryczna.jpg,file:///images/27424-large_default-slime-snoopy-mieniaca-sie-masa-sensoryczna.jpg,file:///images/27422-large_default-slime-snoopy-mieniaca-sie-masa-sensoryczna.jpg,file:///images/27423-large_default-slime-snoopy-mieniaca-sie-masa-sensoryczna.jpg,file:///images/27427-large_default-slime-snoopy-mieniaca-sie-masa-sensoryczna.jpg,file:///images/27425-large_default-slime-snoopy-mieniaca-sie-masa-sensoryczna.jpg,file:///images/27426-large_default-slime-snoopy-mieniaca-sie-masa-sensoryczna.jpg;;;;;;;;;;;;;;;;;;;
186;1;Slime PUFF masa PLASTYCZNA SENSORYCZNA DWA KOLORY;Masy plastyczne, Slime;8.12195;1;;0;;;2022-12-12;2023-01-12;;;;;;;;;;;;;;;25;;;;both;8.99;;;"<p>AKSAMITNA MASA 1 szt. = 2 kolory</p>
<p>W puzderku znajdują się dwa kolory. <strong>Po zmieszaniu </strong>ich i stopniowym ugniataniu, kolory stopniowo sie mieszają i przenikają i <strong>powstaje nowy kolor.</strong></p>";"<p>Slime nietypowy gdyż dzięki swojej ciekawej i satynowej kolorystyce, umożliwia mieszanie kolorów przez ugniatanie. Po ugnieceniu powstaje nowy kolor. Slime ma bardzo ciekawą kremową jednak plastyczną konsystencję niczym glinka. Wywiera bardzo pozytywne wrażenia wzrokowe i dotykowe.</p>
<p>PUZDERKO MAGIC PUFF </p>
<p>PUZDERKO UMOŻLIWIA PRZECHOWYWANIE SLIME PO SZCZELNYM JEGO ZAMKNIĘCIU SLIME NIE WYSYCHA.</p>
<h2>Rewelacyjna opcja dla lubiących zabawy ze slime.</h2>
<p>PIĘKNE KOLORY, SUPER ZAPACH I MEGA FLUFFY JAK BUDYŃ.</p>
<p>Możliwość wskazania koloru dla dziewczynki lub dla chłopca, w formularzu zakupowym, w polu wiadomość dla przedawcy. W przypadku braku wskazania pomagamy w wyborze koloru.</p>
<p>Nowa formuła gwarantująca ciekawe doznania sensoryczne:</p>
<p>- <strong>masa wydaje się być aksamitna</strong></p>
<p>- piękny zapach i cudowne kolory</p>
<p>- doskonała do ćwiczenia małej motoryki</p>
<p>- <strong>po zamknięciu, nie wysycha</strong></p>
<p>- angażująca przez możliwość łączenia kolorów i cekinów</p>
<p>- nietoksyczna CE</p>
<p> </p>
<p>POLECAMY JAKO DOSKONAŁY PREZENT ZARÓWNO DLA DZIECKA JAK I OSOBY DOROSŁEJ. REWELACYJNA DO ROZŁADOWANIA NAPIĘCIA JAK I ZABAWY. SUPER JAKO PREZENT LUB JAKO NARZĘDZIE DO REHABILITACJI.</p>
<p>Średnica puzderka 8,5 cm ; wysokość 4 cm.</p>";;;;;;;;;;;;file:///images/27402-large_default-slime-puff-masa-plastyczna-sensoryczna-dwa-kolory.jpg,file:///images/27335-large_default-slime-puff-masa-plastyczna-sensoryczna-dwa-kolory.jpg,file:///images/27328-large_default-slime-puff-masa-plastyczna-sensoryczna-dwa-kolory.jpg,file:///images/27333-large_default-slime-puff-masa-plastyczna-sensoryczna-dwa-kolory.jpg,file:///images/27405-large_default-slime-puff-masa-plastyczna-sensoryczna-dwa-kolory.jpg,file:///images/27329-large_default-slime-puff-masa-plastyczna-sensoryczna-dwa-kolory.jpg,file:///images/27330-large_default-slime-puff-masa-plastyczna-sensoryczna-dwa-kolory.jpg,file:///images/27331-large_default-slime-puff-masa-plastyczna-sensoryczna-dwa-kolory.jpg,file:///images/27332-large_default-slime-puff-masa-plastyczna-sensoryczna-dwa-kolory.jpg,file:///images/27334-large_default-slime-puff-masa-plastyczna-sensoryczna-dwa-kolory.jpg,file:///images/27336-large_default-slime-puff-masa-plastyczna-sensoryczna-dwa-kolory.jpg,file:///images/27337-large_default-slime-puff-masa-plastyczna-sensoryczna-dwa-kolory.jpg,file:///images/27338-large_default-slime-puff-masa-plastyczna-sensoryczna-dwa-kolory.jpg,file:///images/27339-large_default-slime-puff-masa-plastyczna-sensoryczna-dwa-kolory.jpg,file:///images/27340-large_default-slime-puff-masa-plastyczna-sensoryczna-dwa-kolory.jpg,file:///images/27403-large_default-slime-puff-masa-plastyczna-sensoryczna-dwa-kolory.jpg,file:///images/27404-large_default-slime-puff-masa-plastyczna-sensoryczna-dwa-kolory.jpg;;;;;;;;;;;;;;;;;;;
187;1;SUPER SLIME masa SENSORYCZNA galaxy DIY;Masy plastyczne, Slime;10.560976;1;;0;;;2022-12-12;2023-01-12;;;;;;;;;;;;;;;0;;;;both;8.99;;;"<p>Rewelacyjna masa sensoryczna.</p>
<p>SUPER SLIME GALAXY</p>";"<h2>Niezwykła sensoryczna, galaktyczna przygoda.</h2>
<p>PRZEPIĘKNE MIENIĄCA SIĘ MASA - ŻELOWA KONSYSTENCJA Z PERŁOWYMI ODBLASKAMI IRAZ DROGĄ MLECZNĄ. SLIME NA TACCE IDEALNEJ DO UGNIATANIA.</p>
<p>SUPER ZAPACH !!!</p>
<p> </p>
<p>IDEALNA DO ZABAWY W STWORZENIE MEGA DUŻEGO SLIMA :). KONSYSTENCJA POWOLI WYLEWAJĄCA SIĘ. PO OGRZANIU W DŁONACH STAJE SĘ CORAZ BARDZIEJ PŁYNNA.</p>
<p>Nowa formuła gwarantująca ciekawe doznania sensoryczne:</p>
<p><strong>- idealna do rozciągania</strong></p>
<p><strong>- doskonała do ugniatania i ćwiczenia małej motoryki</strong></p>
<p><strong>- po zamknięciu, nie wysycha</strong></p>
<p><strong>- nietoksyczna, CE</strong></p>
<p>POLECAMY JAKO DOSKONAŁY PREZENT ZARÓWNO DLA DZIECKA JAK I OSOBY DOROSŁEJ. REWELACYJNA DO ROZŁADOWANIA NAPIĘCIA ORAZ ZABAWY. TAKŻE JAKO NARZĘDZIE DO REHABILITACJI.</p>
<p>Wymiar opakowania: 20 x 15 cm</p>
<p>Wymiar tacki ze slime: 11 x 9 cm</p>";;;;;;;;;;;;file:///images/27289-large_default-super-slime-masa-sensoryczna-galaxy-diy.jpg,file:///images/27288-large_default-super-slime-masa-sensoryczna-galaxy-diy.jpg,file:///images/27290-large_default-super-slime-masa-sensoryczna-galaxy-diy.jpg,file:///images/27287-large_default-super-slime-masa-sensoryczna-galaxy-diy.jpg;;;;;;;;;;;;;;;;;;;
188;1;Slime squishy kuleczki 3 szt.;Masy plastyczne, Slime;36.577236;1;;0;;;2022-12-12;2023-01-12;;;;;;;;;;;;;;;0;;;;both;8.99;;;<p>SLIME - MAGIC ICE-CREAM <br />Rewelacyjny zestaw Slime - zestaw to 3 pojemniki lodowe pełne slimów z dodatkowymi kolorowymi kuleczkami i mięciutkimi gniotkami. Po wymieszaniu ze sobą slimów oraz kuleczek tworzy się niesamowita w dotyku masa.</p>;"<p>ZESTAW SLIME TO WIELE UDANEJ ZABAWY:<br />3 butelki = 3 galaktyczne kolory,<br />3 pojemniki z posypkami <br />3 gniotki squishy<br />_________________________________________________________________</p>
<p>Oferta zawiera komplet 3 sztuk wysokich tub, każda tuba składa się z dwóch części, w ""piance"" znajdują się kolorowe styropianowe kuleczki do mieszania ze slimeme z zatopionymi gniotkami. Dolna część to delikatna, perłowa masa o przyjemnym zapachu.</p>
<p>To wspaniały prezent niespodzianka.</p>
<p>- rzeczywiste zdjęcia -</p>
<p>Rewelacyjna opcja dla lubiących zabawy ze slime.</p>
<p> </p>
<p>3 lody - 3 kolory + baaardzo dużo kolorowych kulek + dodatkowo 3 squishy = udana zabawa na wiele godzin :)<br />Ciekawe opakowania umożliwiają również szczelne zamknięcie aby Slime nie wysechł. Można cieszyć się nim przez wiele tygodni. Konsystencja tego slime to żel powoli wylewający się z opakowania. Sprężysty. Po ogrzaniu w dłoniach staje się coraz bardziej sprężysty.</p>
<p>-----</p>
<p>Nowa formuła gwarantująca ciekawe doznania sensoryczne:</p>
<p>- masa wydaje się być zimna</p>
<p>- doskonała do ćwiczenia małej motoryki</p>
<p>- po zamknięciu, nie wysycha</p>
<p>- angażująca przez możliwość łączenia kolorów i cekinów</p>
<p>- nietoksyczna CE</p>
<p>- piękne kolory</p>
<p> </p>
<p>Wysokość lodu : 20 cm<br />POLECAMY JAKO DOSKONAŁY PREZENT ZARÓWNO DLA DZIECKA JAK I OSOBY DOROSŁEJ. REWELACYJNA DO ROZŁADOWANIA NAPIĘCIA JAK I ZABAWY. SUPER JAKO PREZENT LUB JAKO NARZĘDZIE DO REHABILITACJI.</p>";;;;;;;;;;;;file:///images/25755-large_default-slime-squishy-kuleczki-3-szt.jpg,file:///images/25756-large_default-slime-squishy-kuleczki-3-szt.jpg,file:///images/25753-large_default-slime-squishy-kuleczki-3-szt.jpg,file:///images/25754-large_default-slime-squishy-kuleczki-3-szt.jpg,file:///images/25740-large_default-slime-squishy-kuleczki-3-szt.jpg,file:///images/25743-large_default-slime-squishy-kuleczki-3-szt.jpg,file:///images/25745-large_default-slime-squishy-kuleczki-3-szt.jpg,file:///images/25746-large_default-slime-squishy-kuleczki-3-szt.jpg,file:///images/25749-large_default-slime-squishy-kuleczki-3-szt.jpg,file:///images/25751-large_default-slime-squishy-kuleczki-3-szt.jpg,file:///images/25741-large_default-slime-squishy-kuleczki-3-szt.jpg,file:///images/25744-large_default-slime-squishy-kuleczki-3-szt.jpg,file:///images/25750-large_default-slime-squishy-kuleczki-3-szt.jpg,file:///images/25752-large_default-slime-squishy-kuleczki-3-szt.jpg,file:///images/25739-large_default-slime-squishy-kuleczki-3-szt.jpg,file:///images/25742-large_default-slime-squishy-kuleczki-3-szt.jpg,file:///images/25748-large_default-slime-squishy-kuleczki-3-szt.jpg,file:///images/25747-large_default-slime-squishy-kuleczki-3-szt.jpg;;;;;;;;;;;;;;;;;;;
189;1;Slime PIANKA Piankolina SuperClay - 24 sztuki;Masy plastyczne, Slime;8.934959;1;;0;;;2022-12-12;2023-01-12;;;;;;;;;;;;;;;0;;;;both;8.99;;;"<p>MAGIC CLAY FLUFFY PUFFY</p>
<p>Jeszcze więcej piankoliny</p>
<p>ZESTAW 24 sztuk - 12 KOLORÓW</p>";"<p>DOSKONAŁA PLASTELINA, KTÓRA NIE BRUDZI I JEST NADZWYCZAJNIE MIŁA W DOTYKU.</p>
<p> </p>
<p>NOWA FORMUŁA GWARANTUJE DOSKONAŁĄ SENSORYCZNĄ PRZYGODĘ. MASA JEST BARDZO PLASTYCZNA I MOŻE ZASTĄPIĆ RÓWNIEŻ GLINKĘ. PO POZOSTAWIENIU JEJ NA DŁUŻEJ BEZ ZAMKNIĘCIA - KSZTAŁT ZASTYGA NA STAŁE TWORZĄC CIEKAWE PIANKOWE DZIEŁA.</p>
<p> </p>
<p>PO ULEPIENIU TA LEKKA MASA - ODBIJA SIĘ NICZYM PIŁKA. JEST BARDZO ZASKAKUJĄCA. MOŻNA JĄ MIESZAĆ ZE SOBĄ TWORZĄC RÓŻO BARWNE DZIEŁA.</p>
<p> </p>
<p>ZAMKNIĘTA SZCZELNIE - NIE WYSYCHA I MOŻNA NIĄ SIĘ BAWIĆ BARDZO DŁUGO JAK NA TEGO TYPU MASY.</p>
<p>Rewelacyjna opcja dla lubiących zabawy sensoryczne.</p>
<p> </p>
<p>Nowa formuła gwarantująca ciekawe doznania sensoryczne:</p>
<p>Rewelacyjny slime W NOWEJ FORMULE.</p>
<p>Masa sensoryczna</p>
<p>- lekka pianka</p>
<p>- doskonała do ćwiczenia małej motoryki</p>
<p>- po zamknięciu, nie wysycha</p>
<p>- nietoksyczna CE</p>
<p>- nie brudząca</p>
<p> </p>
<p>POLECAMY JAKO DOSKONAŁY PREZENT ZARÓWNO DLA DZIECKA JAK I OSOBY DOROSŁEJ. REWELACYJNA DO ROZŁADOWANIA NAPIĘCIA JAK I ZABAWY. SUPER JAKO PREZENT LUB JAKO NARZĘDZIE DO REHABILITACJI.</p>
<p> </p>
<p>SPECYFIKACJA:</p>
<p>- masa ze względu na swoją specyfikę jest lekka</p>
<p>- objętość 1 paczuszki to ok 5cm x 6cm</p>
<p>- komplet składa się z 24 paczuszek</p>";;;;;;;;;;;;file:///images/23132-large_default-slime-pianka-superclay-12-kolorow.jpg,file:///images/23131-large_default-slime-pianka-superclay-12-kolorow.jpg,file:///images/23133-large_default-slime-pianka-superclay-12-kolorow.jpg,file:///images/15054-large_default-slime-pianka-superclay-12-kolorow.jpg,file:///images/15053-large_default-slime-pianka-superclay-12-kolorow.jpg,file:///images/15050-large_default-slime-pianka-superclay-12-kolorow.jpg,file:///images/15051-large_default-slime-pianka-superclay-12-kolorow.jpg,file:///images/23134-large_default-slime-pianka-superclay-12-kolorow.jpg,file:///images/15052-large_default-slime-pianka-superclay-12-kolorow.jpg,file:///images/23135-large_default-slime-pianka-superclay-12-kolorow.jpg;;;;;;;;;;;;;;;;;;;
190;1;Slime dwa misie zestaw 2 szt;Masy plastyczne, Slime;24.382114;1;;0;;;2022-12-12;2023-01-12;;;;;;;;;;;;;;;13;;;;both;8.99;;;"<p>Przepiękne mieniące się masy z Galaktycznym Pyłem<br />Zestaw to 2 szt. butelek MIŚ</p>
<p>Możliwości wskazania zestawu kolorystycznego:</p>
<p>kiwi - malina</p>
<p>śliwka - arbuz</p>
<p>dragon fruit - liczi</p>";"<p>* Gwiezdny pył brokatowy</p>
<p>* Ślicznie perłowe</p>
<p>* Cudowny zapach</p>
<p>* Konsystencja typu streatch. Stopniowo wylewająca się z opakowania, po ogrzaniu w dłoniach staje się coraz bardziej aksamitna</p>
<p>Duża butelka Miś<br />Wysokość butelki 19 cm.</p>
<p>Szerokość 8 cm.</p>
<p><br />MASA IDEALNA DO ZABAWY W STWORZENIE MEGA DUŻEGO SLIMA :)</p>
<p> </p>
<p>Nowa formuła gwarantująca ciekawe doznania sensoryczne:</p>
<p>- efekt przelewania się przez ręce - masa wydaje się być zimna</p>
<p>- doskonała do ćwiczenia małej motoryki</p>
<p>- po zamknięciu, nie wysycha</p>
<p>- nietoksyczna CE</p>
<p> </p>
<p>POLECAMY JAKO DOSKONAŁY PREZENT ZARÓWNO DLA DZIECKA JAK I OSOBY DOROSŁEJ. REWELACYJNA DO ROZŁADOWANIA NAPIĘCIA JAK I ZABAWY. SUPER JAKO PREZENT LUB JAKO NARZĘDZIE DO REHABILITACJI.</p>
<p> </p>
<p> </p>";;;;;;;;;;;;file:///images/24732-large_default-slime-dwa-misie-zestaw-2-szt.jpg,file:///images/24727-large_default-slime-dwa-misie-zestaw-2-szt.jpg,file:///images/24729-large_default-slime-dwa-misie-zestaw-2-szt.jpg,file:///images/24725-large_default-slime-dwa-misie-zestaw-2-szt.jpg,file:///images/24720-large_default-slime-dwa-misie-zestaw-2-szt.jpg,file:///images/24721-large_default-slime-dwa-misie-zestaw-2-szt.jpg,file:///images/24722-large_default-slime-dwa-misie-zestaw-2-szt.jpg,file:///images/24723-large_default-slime-dwa-misie-zestaw-2-szt.jpg,file:///images/24724-large_default-slime-dwa-misie-zestaw-2-szt.jpg,file:///images/24726-large_default-slime-dwa-misie-zestaw-2-szt.jpg,file:///images/24728-large_default-slime-dwa-misie-zestaw-2-szt.jpg,file:///images/24730-large_default-slime-dwa-misie-zestaw-2-szt.jpg,file:///images/24731-large_default-slime-dwa-misie-zestaw-2-szt.jpg;;;;;;;;;;;;;;;;;;;
191;1;Slime butelki owocowe false water;Masy plastyczne, Slime;25.601626;1;;0;;;2022-12-12;2023-01-12;;;;;;;;;;;;;;;100;;;;both;8.99;;;;;;;;;;;;;;;;file:///images/24281-large_default-slime-butelki-owocowe-false-water-.jpg,file:///images/24280-large_default-slime-butelki-owocowe-false-water-.jpg;;;;;;;;;;;;;;;;;;;
192;1;Slime galaxy butelki 2 szt.;Masy plastyczne, Slime;20.317073;1;;0;;;2022-12-12;2023-01-12;;;;;;;;;;;;;;;18;;;;both;8.99;;;"<p>PRZEPIĘKNE BUTELKI - GALAXY SLIME<br />MIENIĄCY SIĘ - niezwykła sensoryczna przygoda.<br />ZESTAW = 2 BUTELKI SLIME ""GALAXY MILK""</p>";"<p>PRZEPIĘKNE MIENIĄCE SIĘ MASY - KOLORY GALAKTYCZNE - ZESTAW ZAWIERA 2 BUTELECZKI W TONACJI RÓŻOWEJ, FIOLETOWO NIEBIESKIEJ I ZIELONO FIOLETOWEJ. PRZEPIĘKNIE MIENIĄCE SIĘ NICZYM DROGA MLECZNA ;)</p>
<p>WSZYSTKIE PIĘKNE GALAKTYCZNE Z GWIEZDNYM PYŁEM</p>
<p>SUPER ZAPACH !!!</p>
<p> </p>
<p>* * * * * ** * * * * *</p>
<p>MASA SENSORYCZNA</p>
<p>DUŻA BUTELKA O WYSOKOŚCI 10 cm ; ŚREDNICA DNA 6,5 cm</p>
<p>Pojemność 1 zbiorniczka ok 230 ml</p>
<p>Masa netto ok 275 gr; brutto 300 gr</p>
<p>Waga zestawu ok 1 kg</p>
<p>JEDWABISTA W DOTYKU, NIEZWYKLE PRZYJEMNA, ZŁUDZENIE WILGOTNEJ I ZIMNEJ. IDEALNA DO ZABAWY W STWORZENIE MEGA DUŻEGO SLIMA :)</p>
<p> </p>
<p>Nowa formuła gwarantująca ciekawe doznania sensoryczne:</p>
<p>- idealna do rozciągania - masa wydaje się być zimna</p>
<p>- doskonała do ćwiczenia małej motoryki</p>
<p>- po zamknięciu, nie wysycha</p>
<p>- nietoksyczna, CE</p>
<p> </p>
<p>POLECAMY JAKO DOSKONAŁY PREZENT ZARÓWNO DLA DZIECKA JAK I OSOBY DOROSŁEJ. REWELACYJNA DO ROZŁADOWANIA NAPIĘCIA JAK I ZABAWY. TAKŻE JAKO NARZĘDZIE DO REHABILITACJI.</p>
<p> </p>
<p>Istnieje możliwość wskazania wyboru koloru zestawu w formularzu zakupowym w polu wiadomość dla sprzedawcy. W przypadku braku wskazania, zestaw niespodzianka - zawsze z jednym galaktycznym slime.</p>";;;;;;;;;;;;file:///images/23581-large_default-slime-galaxy-butelki-2-szt.jpg,file:///images/23580-large_default-slime-galaxy-butelki-2-szt.jpg,file:///images/23575-large_default-slime-galaxy-butelki-2-szt.jpg,file:///images/23577-large_default-slime-galaxy-butelki-2-szt.jpg,file:///images/23576-large_default-slime-galaxy-butelki-2-szt.jpg,file:///images/23578-large_default-slime-galaxy-butelki-2-szt.jpg,file:///images/23579-large_default-slime-galaxy-butelki-2-szt.jpg,file:///images/23582-large_default-slime-galaxy-butelki-2-szt.jpg,file:///images/23589-large_default-slime-galaxy-butelki-2-szt.jpg,file:///images/23590-large_default-slime-galaxy-butelki-2-szt.jpg,file:///images/23591-large_default-slime-galaxy-butelki-2-szt.jpg,file:///images/23592-large_default-slime-galaxy-butelki-2-szt.jpg,file:///images/23593-large_default-slime-galaxy-butelki-2-szt.jpg,file:///images/23594-large_default-slime-galaxy-butelki-2-szt.jpg;;;;;;;;;;;;;;;;;;;
